Lat,Lon,Country
9.75,18.75,Chad
9.75,19.5,Chad
9.75,20.25,Chad
9.75,21.0,Chad
9.75,21.75,Central African Republic
9.75,22.5,Central African Republic
9.75,23.25,Central African Republic
9.75,24.75,South Sudan
9.75,25.5,South Sudan
9.75,26.25,South Sudan
9.75,27.0,Sudan
9.75,29.25,Sudan
9.75,30.0,South Sudan
9.75,30.75,South Sudan
9.75,31.5,South Sudan
9.75,32.25,South Sudan
9.75,33.0,South Sudan
9.75,33.75,South Sudan
9.75,34.5,Ethiopia
9.75,35.25,Ethiopia
9.75,36.0,Ethiopia
9.75,36.75,Ethiopia
9.75,37.5,Ethiopia
9.75,38.25,Ethiopia
9.75,39.0,Ethiopia
9.75,39.75,Ethiopia
9.75,40.5,Ethiopia
9.75,41.25,Ethiopia
9.75,42.0,Ethiopia
9.75,42.75,Ethiopia
9.75,43.5,Somalia
9.75,44.25,Somalia
9.75,45.0,Somalia
9.75,45.75,Somalia
9.75,46.5,Somalia
9.75,47.25,Somalia
9.75,48.0,Somalia
9.75,48.75,Somalia
9.75,49.5,Somalia
9.75,50.25,Somalia
10.5,-14.25,Guinea
10.5,-13.5,Guinea
10.5,-12.75,Guinea
10.5,-12.0,Guinea
10.5,-11.25,Guinea
10.5,-10.5,Guinea
10.5,-9.75,Guinea
10.5,-9.0,Guinea
10.5,-8.25,Mali
10.5,-7.5,Mali
10.5,-6.75,Mali
10.5,-6.0,Mali
10.5,-5.25,Burkina Faso
10.5,-4.5,Burkina Faso
10.5,-3.75,Burkina Faso
10.5,-3.0,Burkina Faso
10.5,-2.25,Ghana
10.5,-1.5,Ghana
10.5,-0.75,Ghana
10.5,0.0,Ghana
10.5,0.75,Togo
10.5,1.5,Benin
10.5,2.25,Benin
10.5,3.0,Benin
10.5,3.75,Benin
10.5,4.5,Nigeria
10.5,5.25,Nigeria
10.5,6.0,Nigeria
10.5,6.75,Nigeria
10.5,7.5,Nigeria
10.5,8.25,Nigeria
10.5,9.0,Nigeria
10.5,9.75,Nigeria
10.5,10.5,Nigeria
10.5,11.25,Nigeria
10.5,12.0,Nigeria
10.5,12.75,Nigeria
10.5,13.5,Nigeria
10.5,14.25,Cameroon
10.5,15.0,Cameroon
10.5,15.75,Chad
10.5,16.5,Chad
10.5,17.25,Chad
10.5,18.0,Chad
10.5,18.75,Chad
10.5,19.5,Chad
10.5,20.25,Chad
10.5,21.0,Chad
10.5,21.75,Central African Republic
10.5,22.5,Central African Republic
10.5,23.25,Sudan
10.5,24.0,Sudan
10.5,24.75,Sudan
10.5,25.5,Sudan
10.5,26.25,Sudan
10.5,27.0,Sudan
10.5,27.75,Sudan
10.5,29.25,Sudan
10.5,30.0,Sudan
10.5,30.75,Sudan
10.5,32.25,South Sudan
10.5,33.0,South Sudan
10.5,33.75,Sudan
10.5,34.5,Ethiopia
10.5,35.25,Ethiopia
10.5,36.0,Ethiopia
10.5,36.75,Ethiopia
10.5,37.5,Ethiopia
10.5,38.25,Ethiopia
10.5,39.0,Ethiopia
10.5,39.75,Ethiopia
10.5,40.5,Ethiopia
10.5,41.25,Ethiopia
10.5,42.0,Ethiopia
10.5,42.75,Ethiopia
10.5,43.5,Somalia
10.5,44.25,Somalia
10.5,45.0,Somalia
10.5,45.75,Somalia
10.5,46.5,Somalia
10.5,47.25,Somalia
10.5,48.0,Somalia
10.5,48.75,Somalia
10.5,49.5,Somalia
10.5,50.25,Somalia
10.5,51.0,Somalia
11.25,-15.0,Guinea-Bissau
11.25,-14.25,Guinea
11.25,-13.5,Guinea
11.25,-12.75,Guinea
11.25,-12.0,Guinea
11.25,-11.25,Guinea
11.25,-10.5,Guinea
11.25,-9.75,Guinea
11.25,-9.0,Guinea
11.25,-8.25,Mali
11.25,-7.5,Mali
11.25,-6.75,Mali
11.25,-6.0,Mali
11.25,-5.25,Mali
11.25,-4.5,Burkina Faso
11.25,-3.75,Burkina Faso
11.25,-3.0,Burkina Faso
11.25,-2.25,Burkina Faso
11.25,-1.5,Burkina Faso
11.25,-0.75,Burkina Faso
11.25,0.0,Burkina Faso
11.25,0.75,Burkina Faso
11.25,1.5,Benin
11.25,2.25,Benin
11.25,3.0,Benin
11.25,3.75,Nigeria
11.25,4.5,Nigeria
11.25,5.25,Nigeria
11.25,6.0,Nigeria
11.25,6.75,Nigeria
11.25,7.5,Nigeria
11.25,8.25,Nigeria
11.25,9.0,Nigeria
11.25,9.75,Nigeria
11.25,10.5,Nigeria
11.25,11.25,Nigeria
11.25,12.0,Nigeria
11.25,12.75,Nigeria
11.25,13.5,Nigeria
11.25,14.25,Cameroon
11.25,15.0,Cameroon
11.25,15.75,Chad
11.25,16.5,Chad
11.25,17.25,Chad
11.25,18.0,Chad
11.25,18.75,Chad
11.25,19.5,Chad
11.25,20.25,Chad
11.25,21.0,Chad
11.25,21.75,Chad
11.25,22.5,Chad
11.25,23.25,Sudan
11.25,24.0,Sudan
11.25,24.75,Sudan
11.25,25.5,Sudan
11.25,26.25,Sudan
11.25,27.0,Sudan
11.25,27.75,Sudan
11.25,28.5,Sudan
11.25,29.25,Sudan
11.25,30.0,Sudan
11.25,30.75,Sudan
11.25,31.5,Sudan
11.25,33.0,South Sudan
11.25,33.75,Sudan
11.25,34.5,Sudan
11.25,35.25,Ethiopia
11.25,36.0,Ethiopia
11.25,36.75,Ethiopia
11.25,37.5,Ethiopia
11.25,38.25,Ethiopia
11.25,39.0,Ethiopia
11.25,39.75,Ethiopia
11.25,40.5,Ethiopia
11.25,41.25,Ethiopia
11.25,42.0,Djibouti
11.25,42.75,Djibouti
11.25,43.5,Somalia
11.25,44.25,Somalia
11.25,45.0,Somalia
11.25,45.75,Somalia
11.25,46.5,Somalia
11.25,47.25,Somalia
11.25,48.0,Somalia
11.25,48.75,Somalia
11.25,49.5,Somalia
11.25,50.25,Somalia
11.25,51.0,Somalia
12.0,-15.75,Guinea-Bissau
12.0,-15.0,Guinea-Bissau
12.0,-14.25,Guinea-Bissau
12.0,-13.5,Guinea
12.0,-12.75,Guinea
12.0,-12.0,Guinea
12.0,-10.5,Guinea
12.0,-9.75,Guinea
12.0,-9.0,Guinea
12.0,-8.25,Mali
12.0,-7.5,Mali
12.0,-6.75,Mali
12.0,-6.0,Mali
12.0,-5.25,Mali
12.0,-4.5,Burkina Faso
12.0,-3.75,Burkina Faso
12.0,-3.0,Burkina Faso
12.0,-2.25,Burkina Faso
12.0,-1.5,Burkina Faso
12.0,-0.75,Burkina Faso
12.0,0.0,Burkina Faso
12.0,0.75,Burkina Faso
12.0,1.5,Burkina Faso
12.0,2.25,Burkina Faso
12.0,3.0,Benin
12.0,3.75,Nigeria
12.0,4.5,Nigeria
12.0,5.25,Nigeria
12.0,6.0,Nigeria
12.0,6.75,Nigeria
12.0,7.5,Nigeria
12.0,8.25,Nigeria
12.0,9.0,Nigeria
12.0,9.75,Nigeria
12.0,10.5,Nigeria
12.0,11.25,Nigeria
12.0,12.0,Nigeria
12.0,12.75,Nigeria
12.0,13.5,Nigeria
12.0,14.25,Nigeria
12.0,15.0,Cameroon
12.0,15.75,Chad
12.0,16.5,Chad
12.0,17.25,Chad
12.0,18.0,Chad
12.0,18.75,Chad
12.0,19.5,Chad
12.0,20.25,Chad
12.0,21.0,Chad
12.0,21.75,Chad
12.0,22.5,Sudan
12.0,23.25,Sudan
12.0,24.0,Sudan
12.0,24.75,Sudan
12.0,25.5,Sudan
12.0,26.25,Sudan
12.0,27.0,Sudan
12.0,27.75,Sudan
12.0,28.5,Sudan
12.0,29.25,Sudan
12.0,30.0,Sudan
12.0,30.75,Sudan
12.0,31.5,Sudan
12.0,33.0,South Sudan
12.0,33.75,Sudan
12.0,34.5,Sudan
12.0,35.25,Ethiopia
12.0,36.0,Ethiopia
12.0,36.75,Ethiopia
12.0,37.5,Ethiopia
12.0,38.25,Ethiopia
12.0,39.0,Ethiopia
12.0,39.75,Ethiopia
12.0,40.5,Ethiopia
12.0,41.25,Ethiopia
12.0,42.0,Ethiopia
12.0,42.75,Djibouti
12.75,-16.5,Senegal
12.75,-15.75,Senegal
12.75,-15.0,Senegal
12.75,-14.25,Senegal
12.75,-13.5,Senegal
12.75,-12.75,Senegal
12.75,-12.0,Senegal
12.75,-11.25,Mali
12.75,-10.5,Mali
12.75,-9.75,Mali
12.75,-9.0,Mali
12.75,-8.25,Mali
12.75,-7.5,Mali
12.75,-6.75,Mali
12.75,-6.0,Mali
12.75,-5.25,Mali
12.75,-4.5,Mali
12.75,-3.75,Burkina Faso
12.75,-3.0,Burkina Faso
12.75,-2.25,Burkina Faso
12.75,-1.5,Burkina Faso
12.75,-0.75,Burkina Faso
12.75,0.0,Burkina Faso
12.75,0.75,Burkina Faso
12.75,1.5,Niger
12.75,2.25,Niger
12.75,3.0,Niger
12.75,3.75,Niger
12.75,4.5,Nigeria
12.75,5.25,Nigeria
12.75,6.0,Nigeria
12.75,6.75,Nigeria
12.75,7.5,Nigeria
12.75,8.25,Nigeria
12.75,9.0,Nigeria
12.75,9.75,Nigeria
12.75,10.5,Nigeria
12.75,11.25,Nigeria
12.75,12.0,Nigeria
12.75,12.75,Nigeria
12.75,13.5,Nigeria
12.75,14.25,Cameroon
12.75,15.0,Chad
12.75,15.75,Chad
12.75,16.5,Chad
12.75,17.25,Chad
12.75,18.0,Chad
12.75,18.75,Chad
12.75,19.5,Chad
12.75,20.25,Chad
12.75,21.0,Chad
12.75,21.75,Sudan
12.75,22.5,Sudan
12.75,23.25,Sudan
12.75,24.0,Sudan
12.75,24.75,Sudan
12.75,25.5,Sudan
12.75,26.25,Sudan
12.75,27.0,Sudan
12.75,27.75,Sudan
12.75,28.5,Sudan
12.75,29.25,Sudan
12.75,30.0,Sudan
12.75,30.75,Sudan
12.75,31.5,Sudan
12.75,32.25,Sudan
12.75,33.0,Sudan
12.75,33.75,Sudan
12.75,34.5,Sudan
12.75,35.25,Sudan
12.75,36.0,Ethiopia
12.75,36.75,Ethiopia
12.75,37.5,Ethiopia
12.75,38.25,Ethiopia
12.75,39.0,Ethiopia
12.75,39.75,Ethiopia
12.75,40.5,Ethiopia
12.75,41.25,Ethiopia
12.75,42.0,Ethiopia
12.75,42.75,Eritrea
13.5,-16.5,Gambia
13.5,-15.75,Gambia
13.5,-14.25,Senegal
13.5,-13.5,Senegal
13.5,-12.75,Senegal
13.5,-12.0,Senegal
13.5,-11.25,Mali
13.5,-10.5,Mali
13.5,-9.75,Mali
13.5,-9.0,Mali
13.5,-8.25,Mali
13.5,-7.5,Mali
13.5,-6.75,Mali
13.5,-6.0,Mali
13.5,-5.25,Mali
13.5,-4.5,Mali
13.5,-3.75,Mali
13.5,-3.0,Burkina Faso
13.5,-2.25,Burkina Faso
13.5,-1.5,Burkina Faso
13.5,-0.75,Burkina Faso
13.5,0.0,Burkina Faso
13.5,0.75,Burkina Faso
13.5,1.5,Niger
13.5,2.25,Niger
13.5,3.0,Niger
13.5,3.75,Niger
13.5,4.5,Nigeria
13.5,5.25,Nigeria
13.5,6.0,Nigeria
13.5,6.75,Niger
13.5,7.5,Niger
13.5,8.25,Niger
13.5,9.0,Niger
13.5,9.75,Niger
13.5,10.5,Niger
13.5,11.25,Niger
13.5,12.0,Niger
13.5,12.75,Niger
13.5,13.5,Nigeria
13.5,14.25,Chad
13.5,15.0,Chad
13.5,15.75,Chad
13.5,16.5,Chad
13.5,17.25,Chad
13.5,18.0,Chad
13.5,18.75,Chad
13.5,19.5,Chad
13.5,20.25,Chad
13.5,21.0,Chad
13.5,21.75,Chad
13.5,22.5,Sudan
13.5,23.25,Sudan
13.5,24.0,Sudan
13.5,24.75,Sudan
13.5,25.5,Sudan
13.5,26.25,Sudan
13.5,27.0,Sudan
13.5,27.75,Sudan
13.5,28.5,Sudan
13.5,29.25,Sudan
13.5,30.0,Sudan
13.5,30.75,Sudan
13.5,31.5,Sudan
13.5,32.25,Sudan
13.5,33.0,Sudan
13.5,33.75,Sudan
13.5,34.5,Sudan
13.5,35.25,Sudan
13.5,36.0,Sudan
13.5,36.75,Ethiopia
13.5,37.5,Ethiopia
13.5,38.25,Ethiopia
13.5,39.0,Ethiopia
13.5,39.75,Ethiopia
13.5,40.5,Ethiopia
13.5,41.25,Ethiopia
13.5,42.0,Eritrea
14.25,-16.5,Senegal
14.25,-15.75,Senegal
14.25,-15.0,Senegal
14.25,-14.25,Senegal
14.25,-13.5,Senegal
14.25,-12.75,Senegal
14.25,-12.0,Mali
14.25,-11.25,Mali
14.25,-10.5,Mali
14.25,-9.75,Mali
14.25,-9.0,Mali
14.25,-8.25,Mali
14.25,-7.5,Mali
14.25,-6.75,Mali
14.25,-6.0,Mali
14.25,-5.25,Mali
14.25,-4.5,Mali
14.25,-3.75,Mali
14.25,-3.0,Mali
14.25,-2.25,Mali
14.25,-1.5,Burkina Faso
14.25,-0.75,Burkina Faso
14.25,0.0,Burkina Faso
14.25,0.75,Niger
14.25,1.5,Niger
14.25,2.25,Niger
14.25,3.0,Niger
14.25,3.75,Niger
14.25,4.5,Niger
14.25,5.25,Niger
14.25,6.0,Niger
14.25,6.75,Niger
14.25,7.5,Niger
14.25,8.25,Niger
14.25,9.0,Niger
14.25,9.75,Niger
14.25,10.5,Niger
14.25,11.25,Niger
14.25,12.0,Niger
14.25,12.75,Niger
14.25,13.5,Niger
14.25,14.25,Chad
14.25,15.0,Chad
14.25,15.75,Chad
14.25,16.5,Chad
14.25,17.25,Chad
14.25,18.0,Chad
14.25,18.75,Chad
14.25,19.5,Chad
14.25,20.25,Chad
14.25,21.0,Chad
14.25,21.75,Chad
14.25,22.5,Chad
14.25,23.25,Sudan
14.25,24.0,Sudan
14.25,24.75,Sudan
14.25,25.5,Sudan
14.25,26.25,Sudan
14.25,27.0,Sudan
14.25,27.75,Sudan
14.25,28.5,Sudan
14.25,29.25,Sudan
14.25,30.0,Sudan
14.25,30.75,Sudan
14.25,31.5,Sudan
14.25,32.25,Sudan
14.25,33.0,Sudan
14.25,33.75,Sudan
14.25,34.5,Sudan
14.25,35.25,Sudan
14.25,36.0,Sudan
14.25,36.75,Ethiopia
14.25,37.5,Eritrea
14.25,38.25,Ethiopia
14.25,39.0,Ethiopia
14.25,39.75,Ethiopia
14.25,40.5,Ethiopia
14.25,41.25,Eritrea
15.0,-16.5,Senegal
15.0,-15.75,Senegal
15.0,-15.0,Senegal
15.0,-14.25,Senegal
15.0,-13.5,Senegal
15.0,-12.75,Senegal
15.0,-12.0,Mauritania
15.0,-11.25,Mali
15.0,-10.5,Mali
15.0,-9.75,Mali
15.0,-9.0,Mali
15.0,-8.25,Mali
15.0,-7.5,Mali
15.0,-6.75,Mali
15.0,-6.0,Mali
15.0,-5.25,Mali
15.0,-4.5,Mali
15.0,-3.75,Mali
15.0,-3.0,Mali
15.0,-2.25,Mali
15.0,-1.5,Mali
15.0,-0.75,Burkina Faso
15.0,0.0,Burkina Faso
15.0,0.75,Mali
15.0,1.5,Niger
15.0,2.25,Niger
15.0,3.0,Niger
15.0,3.75,Niger
15.0,4.5,Niger
15.0,5.25,Niger
15.0,6.0,Niger
15.0,6.75,Niger
15.0,7.5,Niger
15.0,8.25,Niger
15.0,9.0,Niger
15.0,9.75,Niger
15.0,10.5,Niger
15.0,11.25,Niger
15.0,12.0,Niger
15.0,12.75,Niger
15.0,13.5,Niger
15.0,14.25,Chad
15.0,15.0,Chad
15.0,15.75,Chad
15.0,16.5,Chad
15.0,17.25,Chad
15.0,18.0,Chad
15.0,18.75,Chad
15.0,19.5,Chad
15.0,20.25,Chad
15.0,21.0,Chad
15.0,21.75,Chad
15.0,22.5,Chad
15.0,23.25,Sudan
15.0,24.0,Sudan
15.0,24.75,Sudan
15.0,25.5,Sudan
15.0,26.25,Sudan
15.0,27.0,Sudan
15.0,27.75,Sudan
15.0,28.5,Sudan
15.0,29.25,Sudan
15.0,30.0,Sudan
15.0,30.75,Sudan
15.0,31.5,Sudan
15.0,32.25,Sudan
15.0,33.0,Sudan
15.0,33.75,Sudan
15.0,34.5,Sudan
15.0,35.25,Sudan
15.0,36.0,Sudan
15.0,36.75,Eritrea
15.0,37.5,Eritrea
15.0,38.25,Eritrea
15.0,39.0,Eritrea
15.0,39.75,Eritrea
15.0,40.5,Eritrea
15.75,-16.5,Senegal
15.75,-15.75,Senegal
15.75,-15.0,Senegal
15.75,-14.25,Senegal
15.75,-13.5,Senegal
15.75,-12.75,Mauritania
15.75,-12.0,Mauritania
15.75,-11.25,Mauritania
15.75,-10.5,Mauritania
15.75,-9.75,Mauritania
15.75,-9.0,Mauritania
15.75,-6.75,Mali
15.75,-6.0,Mauritania
15.75,-5.25,Mali
15.75,-4.5,Mali
15.75,-3.75,Mali
15.75,-3.0,Mali
15.75,-2.25,Mali
15.75,-1.5,Mali
15.75,-0.75,Mali
15.75,0.0,Mali
15.75,0.75,Mali
15.75,1.5,Mali
15.75,2.25,Mali
15.75,3.0,Mali
15.75,3.75,Mali
15.75,4.5,Niger
15.75,5.25,Niger
15.75,6.0,Niger
15.75,6.75,Niger
15.75,7.5,Niger
15.75,8.25,Niger
15.75,9.0,Niger
15.75,9.75,Niger
15.75,10.5,Niger
15.75,11.25,Niger
15.75,12.0,Niger
15.75,12.75,Niger
15.75,13.5,Niger
15.75,14.25,Niger
15.75,15.0,Chad
15.75,15.75,Chad
15.75,16.5,Chad
15.75,17.25,Chad
15.75,18.0,Chad
15.75,18.75,Chad
15.75,19.5,Chad
15.75,20.25,Chad
15.75,21.0,Chad
15.75,21.75,Chad
15.75,22.5,Chad
15.75,23.25,Sudan
15.75,24.0,Sudan
15.75,24.75,Sudan
15.75,25.5,Sudan
15.75,26.25,Sudan
15.75,27.0,Sudan
15.75,27.75,Sudan
15.75,28.5,Sudan
15.75,29.25,Sudan
15.75,30.0,Sudan
15.75,30.75,Sudan
15.75,31.5,Sudan
15.75,32.25,Sudan
15.75,33.0,Sudan
15.75,33.75,Sudan
15.75,34.5,Sudan
15.75,35.25,Sudan
15.75,36.0,Sudan
15.75,36.75,Eritrea
15.75,37.5,Eritrea
15.75,38.25,Eritrea
15.75,39.0,Eritrea
16.5,-15.75,Mauritania
16.5,-15.0,Senegal
16.5,-14.25,Senegal
16.5,-13.5,Mauritania
16.5,-12.75,Mauritania
16.5,-12.0,Mauritania
16.5,-11.25,Mauritania
16.5,-10.5,Mauritania
16.5,-9.75,Mauritania
16.5,-9.0,Mauritania
16.5,-8.25,Mauritania
16.5,-7.5,Mauritania
16.5,-6.75,Mauritania
16.5,-6.0,Mauritania
16.5,-5.25,Mali
16.5,-4.5,Mali
16.5,-3.75,Mali
16.5,-3.0,Mali
16.5,-2.25,Mali
16.5,-1.5,Mali
16.5,-0.75,Mali
16.5,0.0,Mali
16.5,0.75,Mali
16.5,1.5,Mali
16.5,2.25,Mali
16.5,3.0,Mali
16.5,3.75,Mali
16.5,4.5,Niger
16.5,5.25,Niger
16.5,6.0,Niger
16.5,6.75,Niger
16.5,7.5,Niger
16.5,8.25,Niger
16.5,9.0,Niger
16.5,9.75,Niger
16.5,10.5,Niger
16.5,11.25,Niger
16.5,12.0,Niger
16.5,12.75,Niger
16.5,13.5,Niger
16.5,14.25,Niger
16.5,15.0,Chad
16.5,15.75,Chad
16.5,16.5,Chad
16.5,17.25,Chad
16.5,18.0,Chad
16.5,18.75,Chad
16.5,19.5,Chad
16.5,20.25,Chad
16.5,21.0,Chad
16.5,21.75,Chad
16.5,22.5,Chad
16.5,23.25,Chad
16.5,24.0,Sudan
16.5,24.75,Sudan
16.5,25.5,Sudan
16.5,26.25,Sudan
16.5,27.0,Sudan
16.5,27.75,Sudan
16.5,28.5,Sudan
16.5,29.25,Sudan
16.5,30.0,Sudan
16.5,30.75,Sudan
16.5,31.5,Sudan
16.5,32.25,Sudan
16.5,33.0,Sudan
16.5,33.75,Sudan
16.5,34.5,Sudan
16.5,35.25,Sudan
16.5,36.0,Sudan
16.5,36.75,Sudan
16.5,37.5,Eritrea
16.5,38.25,Eritrea
16.5,39.0,Eritrea
17.25,-15.75,Mauritania
17.25,-15.0,Mauritania
17.25,-14.25,Mauritania
17.25,-13.5,Mauritania
17.25,-12.75,Mauritania
17.25,-12.0,Mauritania
17.25,-11.25,Mauritania
17.25,-10.5,Mauritania
17.25,-9.75,Mauritania
17.25,-9.0,Mauritania
17.25,-8.25,Mauritania
17.25,-7.5,Mauritania
17.25,-6.75,Mauritania
17.25,-6.0,Mauritania
17.25,-5.25,Mali
17.25,-4.5,Mali
17.25,-3.75,Mali
17.25,-3.0,Mali
17.25,-2.25,Mali
17.25,-1.5,Mali
17.25,-0.75,Mali
17.25,0.0,Mali
17.25,0.75,Mali
17.25,1.5,Mali
17.25,2.25,Mali
17.25,3.0,Mali
17.25,3.75,Mali
17.25,4.5,Niger
17.25,5.25,Niger
17.25,6.0,Niger
17.25,6.75,Niger
17.25,7.5,Niger
17.25,8.25,Niger
17.25,9.0,Niger
17.25,9.75,Niger
17.25,10.5,Niger
17.25,11.25,Niger
17.25,12.0,Niger
17.25,12.75,Niger
17.25,13.5,Niger
17.25,14.25,Niger
17.25,15.0,Chad
17.25,15.75,Chad
17.25,16.5,Chad
17.25,17.25,Chad
17.25,18.0,Chad
17.25,18.75,Chad
17.25,19.5,Chad
17.25,20.25,Chad
17.25,21.0,Chad
17.25,21.75,Chad
17.25,22.5,Chad
17.25,23.25,Chad
17.25,24.0,Chad
17.25,24.75,Chad
17.25,25.5,Sudan
17.25,26.25,Sudan
17.25,27.0,Sudan
17.25,27.75,Sudan
17.25,28.5,Sudan
17.25,29.25,Sudan
17.25,30.0,Sudan
17.25,30.75,Sudan
17.25,31.5,Sudan
17.25,32.25,Sudan
17.25,33.0,Sudan
17.25,33.75,Sudan
17.25,34.5,Sudan
17.25,35.25,Sudan
17.25,36.0,Sudan
17.25,36.75,Sudan
17.25,37.5,Eritrea
17.25,38.25,Eritrea
17.25,39.0,Eritrea
18.0,-15.75,Mauritania
18.0,-15.0,Mauritania
18.0,-14.25,Mauritania
18.0,-13.5,Mauritania
18.0,-12.75,Mauritania
18.0,-12.0,Mauritania
18.0,-11.25,Mauritania
18.0,-10.5,Mauritania
18.0,-9.75,Mauritania
18.0,-9.0,Mauritania
18.0,-8.25,Mauritania
18.0,-7.5,Mauritania
18.0,-6.75,Mauritania
18.0,-6.0,Mali
18.0,-5.25,Mali
18.0,-4.5,Mali
18.0,-3.75,Mali
18.0,-3.0,Mali
18.0,-2.25,Mali
18.0,-1.5,Mali
18.0,-0.75,Mali
18.0,0.0,Mali
18.0,0.75,Mali
18.0,1.5,Mali
18.0,2.25,Mali
18.0,3.0,Mali
18.0,3.75,Mali
18.0,4.5,Niger
18.0,5.25,Niger
18.0,6.0,Niger
18.0,6.75,Niger
18.0,7.5,Niger
18.0,8.25,Niger
18.0,9.0,Niger
18.0,9.75,Niger
18.0,10.5,Niger
18.0,11.25,Niger
18.0,12.0,Niger
18.0,12.75,Niger
18.0,13.5,Niger
18.0,14.25,Niger
18.0,15.0,Chad
18.0,15.75,Chad
18.0,16.5,Chad
18.0,17.25,Chad
18.0,18.0,Chad
18.0,18.75,Chad
18.0,19.5,Chad
18.0,20.25,Chad
18.0,21.0,Chad
18.0,21.75,Chad
18.0,22.5,Chad
18.0,23.25,Chad
18.0,24.0,Chad
18.0,24.75,Chad
18.0,25.5,Sudan
18.0,26.25,Sudan
18.0,27.0,Sudan
18.0,27.75,Sudan
18.0,28.5,Sudan
18.0,29.25,Sudan
18.0,30.0,Sudan
18.0,30.75,Sudan
18.0,31.5,Sudan
18.0,32.25,Sudan
18.0,33.0,Sudan
18.0,33.75,Sudan
18.0,34.5,Sudan
18.0,35.25,Sudan
18.0,36.0,Sudan
18.0,36.75,Sudan
18.0,37.5,Sudan
18.0,38.25,Sudan
18.75,-15.75,Mauritania
18.75,-15.0,Mauritania
18.75,-14.25,Mauritania
18.75,-13.5,Mauritania
18.75,-12.75,Mauritania
18.75,-12.0,Mauritania
18.75,-11.25,Mauritania
18.75,-10.5,Mauritania
18.75,-9.75,Mauritania
18.75,-9.0,Mauritania
18.75,-8.25,Mauritania
18.75,-7.5,Mauritania
18.75,-6.75,Mauritania
18.75,-6.0,Mali
18.75,-5.25,Mali
18.75,-4.5,Mali
18.75,-3.75,Mali
18.75,-3.0,Mali
18.75,-2.25,Mali
18.75,-1.5,Mali
18.75,-0.75,Mali
18.75,0.0,Mali
18.75,0.75,Mali
18.75,1.5,Mali
18.75,2.25,Mali
18.75,3.0,Mali
18.75,3.75,Mali
18.75,4.5,Mali
18.75,5.25,Niger
18.75,6.0,Niger
18.75,6.75,Niger
18.75,7.5,Niger
18.75,8.25,Niger
18.75,9.0,Niger
18.75,9.75,Niger
18.75,10.5,Niger
18.75,11.25,Niger
18.75,12.0,Niger
18.75,12.75,Niger
18.75,13.5,Niger
18.75,14.25,Niger
18.75,15.0,Niger
18.75,15.75,Chad
18.75,16.5,Chad
18.75,17.25,Chad
18.75,18.0,Chad
18.75,18.75,Chad
18.75,19.5,Chad
18.75,20.25,Chad
18.75,21.0,Chad
18.75,21.75,Chad
18.75,22.5,Chad
18.75,23.25,Chad
18.75,24.0,Chad
18.75,24.75,Chad
18.75,25.5,Sudan
18.75,26.25,Sudan
18.75,27.0,Sudan
18.75,27.75,Sudan
18.75,28.5,Sudan
18.75,29.25,Sudan
18.75,30.0,Sudan
18.75,30.75,Sudan
18.75,31.5,Sudan
18.75,32.25,Sudan
18.75,33.0,Sudan
18.75,33.75,Sudan
18.75,34.5,Sudan
18.75,35.25,Sudan
18.75,36.0,Sudan
18.75,36.75,Sudan
18.75,37.5,Sudan
19.5,-15.75,Mauritania
19.5,-15.0,Mauritania
19.5,-14.25,Mauritania
19.5,-13.5,Mauritania
19.5,-12.75,Mauritania
19.5,-12.0,Mauritania
19.5,-11.25,Mauritania
19.5,-10.5,Mauritania
19.5,-9.75,Mauritania
19.5,-9.0,Mauritania
19.5,-8.25,Mauritania
19.5,-7.5,Mauritania
19.5,-6.75,Mauritania
19.5,-6.0,Mali
19.5,-5.25,Mali
19.5,-4.5,Mali
19.5,-3.75,Mali
19.5,-3.0,Mali
19.5,-2.25,Mali
19.5,-1.5,Mali
19.5,-0.75,Mali
19.5,0.0,Mali
19.5,0.75,Mali
19.5,1.5,Mali
19.5,2.25,Mali
19.5,3.0,Mali
19.5,3.75,Algeria
19.5,4.5,Algeria
19.5,5.25,Algeria
19.5,6.0,Niger
19.5,6.75,Niger
19.5,7.5,Niger
19.5,8.25,Niger
19.5,9.0,Niger
19.5,9.75,Niger
19.5,10.5,Niger
19.5,11.25,Niger
19.5,12.0,Niger
19.5,12.75,Niger
19.5,13.5,Niger
19.5,14.25,Niger
19.5,15.0,Niger
19.5,15.75,Chad
19.5,16.5,Chad
19.5,17.25,Chad
19.5,18.0,Chad
19.5,18.75,Chad
19.5,19.5,Chad
19.5,20.25,Chad
19.5,21.0,Chad
19.5,21.75,Chad
19.5,22.5,Chad
19.5,23.25,Chad
19.5,24.0,Chad
19.5,24.75,Chad
19.5,25.5,Sudan
19.5,26.25,Sudan
19.5,27.0,Sudan
19.5,27.75,Sudan
19.5,28.5,Sudan
19.5,29.25,Sudan
19.5,30.0,Sudan
19.5,30.75,Sudan
19.5,31.5,Sudan
19.5,32.25,Sudan
19.5,33.0,Sudan
19.5,33.75,Sudan
19.5,34.5,Sudan
19.5,35.25,Sudan
19.5,36.0,Sudan
19.5,36.75,Sudan
20.25,-15.75,Mauritania
20.25,-15.0,Mauritania
20.25,-14.25,Mauritania
20.25,-13.5,Mauritania
20.25,-12.75,Mauritania
20.25,-12.0,Mauritania
20.25,-11.25,Mauritania
20.25,-10.5,Mauritania
20.25,-9.75,Mauritania
20.25,-9.0,Mauritania
20.25,-7.5,Mali
